,Release,Currency,Symbol,Programming language of implementation,Notes,Date,Close,Market Cap
10477,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-27,347.89,32799991739.0
10478,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-26,333.88,31472781162.0
10479,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-25,331.92,31281210162.0
10480,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-24,325.61,30680964300.0
10481,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-23,317.52,29911326162.0
10482,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-22,314.79,29646659314.0
10483,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-21,321.59,30280406340.0
10484,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-20,301.43,28375046491.0
10485,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-19,297.47,27995885731.0
10486,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-18,295.59,27812276026.0
10487,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-17,301.46,28357573570.0
10488,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-16,302.27,28426961863.0
10489,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-15,289.82,27249639651.0
10490,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-14,300.1,28209451117.0
10491,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-13,298.06,28011760531.0
10492,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-12,310.6,29183139234.0
10493,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-11,308.86,29013166489.0
10494,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-10,295.89,27788165832.0
10495,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-09,296.03,27794475648.0
10496,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-08,296.77,27857712299.0
10497,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-07,269.18,25262099071.0
10498,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-06,261.57,24541904159.0
10499,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-05,256.51,24061766194.0
10500,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-04,223.07,20920682038.0
10501,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-03,225.34,21128736918.0
10502,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-02,219.95,20618746852.0
10503,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-08-01,226.77,21252988047.0
10504,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-31,203.87,19102596755.0
10505,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-30,197.98,18545669554.0
10506,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-29,205.79,19272280500.0
10507,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-28,193.12,18081289103.0
10508,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-27,204.32,19124468250.0
10509,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-26,203.95,19085332800.0
10510,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-25,206.71,19338262506.0
10511,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-24,224.71,21016755177.0
10512,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-23,225.95,21127295409.0
10513,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-22,229.48,21451273566.0
10514,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-21,218.3,20401709506.0
10515,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-20,227.26,21233651866.0
10516,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-19,199.7,18653610729.0
10517,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-18,234.39,21887962776.0
10518,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-17,193.42,18057735704.0
10519,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-16,157.36,14687441605.0
10520,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-15,170.65,15923953593.0
10521,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-14,199.66,18625794688.0
10522,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-13,209.73,19560300930.0
10523,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-12,230.77,21517152174.0
10524,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-11,197.4,18401040701.0
10525,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-10,215.36,20069373698.0
10526,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-09,242.14,22559120946.0
10527,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-08,251.7,23443013086.0
10528,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-07,245.99,22900134646.0
10529,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-06,270.55,25179348911.0
10530,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-05,268.77,25011710285.0
10531,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-04,273.3,25425860777.0
10532,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-03,282.9,26310761677.0
10533,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-02,287.99,26776243984.0
10534,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-07-01,274.6,25524313603.0
10535,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-30,294.92,27404731861.0
10536,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-29,302.88,28136918558.0
10537,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-28,327.93,30454577323.0
10538,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-27,293.09,27211279055.0
10539,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-26,272.69,25309759968.0
10540,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-25,303.25,28138409364.0
10541,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-24,323.7,30027238696.0
10542,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-23,341.74,31691908924.0
10543,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-22,336.37,31185326164.0
10544,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-21,336.87,31222823000.0
10545,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-20,359.01,33260958885.0
10546,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-19,370.06,34278915230.0
10547,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-18,371.46,34398150201.0
10548,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-17,379.41,35124053707.0
10549,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-16,370.23,34263095462.0
10550,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-15,361.93,33485258152.0
10551,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-14,359.05,33208658542.0
10552,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-13,397.54,36756801123.0
10553,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-12,401.49,37110948644.0
10554,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-11,340.61,31473965821.0
10555,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-10,337.67,31192780483.0
10556,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-09,281.74,26018098658.0
10557,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-08,261.67,24157329921.0
10558,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-07,258.07,23818300202.0
10559,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-06,264.47,24401181121.0
10560,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-05,248.46,22917910489.0
10561,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-04,245.33,22622207553.0
10562,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-03,224.38,20683715605.0
10563,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-02,223.77,20622162299.0
10564,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-06-01,222.24,20474652879.0
10565,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-31,230.67,21244817139.0
10566,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-30,231.91,21352550184.0
10567,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-29,194.91,17939882189.0
10568,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-28,170.51,15689192548.0
10569,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-27,157.76,14511207045.0
10570,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-26,160.4,14749889600.0
10571,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-25,174.45,16036165877.0
10572,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-24,190.05,17464735543.0
10573,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-23,181.95,16715702521.0
10574,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-22,174.26,16004156112.0
10575,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-21,157.94,14500421529.0
10576,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-20,126.52,11612447946.0
10577,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-19,129.53,11884632930.0
10578,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-18,96.91,8888797357.0
10579,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-17,89.86,8239948169.0
10580,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-16,89.44,8198722531.0
10581,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-15,92.41,8468960166.0
10582,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-14,90.79,8317148601.0
10583,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-13,90.84,8319066651.0
10584,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-12,88.66,8116816184.0
10585,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-11,89.88,8226220249.0
10586,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-10,89.52,8191083680.0
10587,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-09,91.16,8338258352.0
10588,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-08,91.42,8359085414.0
10589,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-07,94.01,8592854298.0
10590,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-06,97.81,8937843151.0
10591,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-05,94.4,8622992171.0
10592,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-04,96.98,8856050446.0
10593,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-03,79.72,7277279246.0
10594,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-02,77.26,7050941746.0
10595,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-05-01,76.3,6960466482.0
10596,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-30,79.02,7206669917.0
10597,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-29,68.38,6233911088.0
10598,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-28,70.16,6394355247.0
10599,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-27,62.17,5664157655.0
10600,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-26,52.72,4801851008.0
10601,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-25,49.89,4542708761.0
10602,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-24,50.03,4553943109.0
10603,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-23,48.49,4412126295.0
10604,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-22,48.55,4416442028.0
10605,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-21,48.22,4385105012.0
10606,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-20,49.67,4515241563.0
10607,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-19,48.31,4389519738.0
10608,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-18,50.71,4606307174.0
10609,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-17,48.3,4386552041.0
10610,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-16,48.72,4422644315.0
10611,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-15,49.1,4455916490.0
10612,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-14,47.57,4315878957.0
10613,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-13,50.22,4554299452.0
10614,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-12,46.29,4196302994.0
10615,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-11,43.41,3933886291.0
10616,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-10,43.44,3935103268.0
10617,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-09,43.27,3918563431.0
10618,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-08,44.31,4011422381.0
10619,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-07,42.16,3815963046.0
10620,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-06,43.24,3912317959.0
10621,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-05,45.3,4097477788.0
10622,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-04,44.64,4036201194.0
10623,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-03,44.36,4009009196.0
10624,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-02,48.75,4404475423.0
10625,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-04-01,50.7,4579187936.0
10626,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-31,50.04,4517835716.0
10627,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-30,52.21,4711996588.0
10628,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-29,53.13,4793424049.0
10629,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-28,50.77,4579693493.0
10630,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-27,49.67,4478238274.0
10631,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-26,50.52,4553738462.0
10632,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-25,51.25,4617794703.0
10633,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-24,53.11,4783511280.0
10634,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-23,43.68,3932863932.0
10635,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-22,42.34,3811229796.0
10636,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-21,43.15,3882154700.0
10637,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-20,43.39,3902862599.0
10638,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-19,44.74,4022867100.0
10639,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-18,34.16,3070500515.0
10640,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-17,46.83,4207676009.0
10641,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-16,46.35,4162873752.0
10642,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-15,35.06,3147689118.0
10643,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-14,28.65,2572014998.0
10644,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-13,28.59,2565583285.0
10645,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-12,23.44,2102276260.0
10646,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-11,21.47,1925342939.0
10647,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-10,19.33,1732837145.0
10648,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-09,17.75,1590879625.0
10649,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-08,16.65,1491498830.0
10650,2015,Ethereum,ETH,"C++, Go",Supports Turing-complete smart contracts.,2017-03-07,18.89,1691307055.0
